split,seed,task_id,method,success,collision,dynamic_violation,goal_error,min_clearance,max_speed,max_accel,path_length,task_energy,support_distance,risk_proxy,mode,target_mode,mode_frequency_in_prior,mode_escape,target_support_frequency,failure_label,description,stress_level
support_gap_sweep,1,4,cem_trajectory_optimizer,1,0,0,0.00184,0.26848,0.10351,0.01625,2.40712,0.44251,0.00000,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,1,4,graph_search_planner,1,0,0,0.00096,0.27292,0.10221,0.00667,2.39693,0.43465,0.00484,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,1,4,support_aware_energy_bridge_v5,1,0,0,0.00000,0.26480,0.09971,0.00566,2.38853,0.43283,0.00556,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,1,5,energy_rerank_unguided,1,0,0,0.00016,0.25987,0.10115,0.01029,2.40800,0.43820,0.00463,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,1,5,energy_guided_diffusion,1,0,0,0.00376,0.25016,0.10153,0.04932,2.42935,0.50143,0.00620,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,1,5,strong_guided_diffusion,1,0,0,0.00374,0.26011,0.09972,0.00994,2.40458,0.43744,0.00451,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,1,5,support_projected_guidance,1,0,0,0.00253,0.26049,0.10054,0.00896,2.40533,0.43692,0.00475,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,1,5,mode_diverse_diffusion,1,0,0,0.00017,0.26030,0.10080,0.01426,2.40816,0.43853,0.00466,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,1,5,diffusion_cem_hybrid,1,0,0,0.00000,0.24888,0.09797,0.00584,2.38783,0.43270,0.00765,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,1,5,chomp_like_optimizer,1,0,0,0.00000,0.24274,0.09582,0.00562,2.38221,0.43154,0.00892,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,1,5,cem_trajectory_optimizer,1,0,0,0.00081,0.26012,0.10083,0.01550,2.40978,0.44072,0.00000,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,1,5,graph_search_planner,1,0,0,0.00045,0.26258,0.10116,0.00759,2.40704,0.43657,0.00458,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,1,5,support_aware_energy_bridge_v5,1,0,0,0.00000,0.25531,0.09913,0.00602,2.40040,0.43508,0.00529,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,1,6,energy_rerank_unguided,1,0,0,0.00100,0.30782,0.10127,0.01033,2.40416,0.43758,0.00529,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,1,6,energy_guided_diffusion,1,0,0,0.00432,0.30167,0.10244,0.03672,2.41033,0.48136,0.00635,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,1,6,strong_guided_diffusion,1,0,0,0.00372,0.30783,0.10223,0.01315,2.39973,0.43835,0.00508,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,1,6,support_projected_guidance,1,0,0,0.00300,0.30856,0.10263,0.01008,2.40039,0.43639,0.00530,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,1,6,mode_diverse_diffusion,1,0,0,0.00100,0.30813,0.10322,0.01078,2.40443,0.43749,0.00534,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,1,6,diffusion_cem_hybrid,1,0,0,0.00000,0.30153,0.09879,0.00585,2.38927,0.43291,0.00721,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,1,6,chomp_like_optimizer,1,0,0,0.00000,0.29333,0.09754,0.00544,2.37940,0.43103,0.00916,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,1,6,cem_trajectory_optimizer,1,0,0,0.00228,0.30151,0.10332,0.02269,2.40561,0.44564,0.00000,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,1,6,graph_search_planner,1,0,0,0.00074,0.31090,0.10251,0.00727,2.40269,0.43583,0.00557,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,1,6,support_aware_energy_bridge_v5,1,0,0,0.00000,0.30454,0.10036,0.00645,2.39525,0.43415,0.00568,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,1,7,energy_rerank_unguided,1,0,0,0.00080,0.27327,0.10234,0.01030,2.41838,0.43984,0.00424,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,1,7,energy_guided_diffusion,1,0,0,0.00325,0.26934,0.10173,0.04843,2.43809,0.51206,0.00611,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,1,7,strong_guided_diffusion,1,0,0,0.00342,0.27259,0.10130,0.01023,2.41414,0.43906,0.00416,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,1,7,support_projected_guidance,1,0,0,0.00317,0.27250,0.10169,0.00884,2.41388,0.43869,0.00407,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,1,7,mode_diverse_diffusion,1,0,0,0.00080,0.27252,0.10124,0.01067,2.41852,0.44063,0.00438,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,1,7,diffusion_cem_hybrid,1,0,0,0.00000,0.26725,0.09968,0.00644,2.40181,0.43538,0.00590,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,1,7,chomp_like_optimizer,1,0,0,0.00000,0.25610,0.09648,0.00596,2.38932,0.43287,0.00985,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,1,7,cem_trajectory_optimizer,1,0,0,0.00399,0.26836,0.10204,0.01502,2.41860,0.44605,0.00000,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,1,7,graph_search_planner,1,0,0,0.00039,0.27288,0.10211,0.00880,2.41799,0.43882,0.00455,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,1,7,support_aware_energy_bridge_v5,1,0,0,0.00000,0.26868,0.09976,0.00601,2.40971,0.43684,0.00431,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,2,0,energy_rerank_unguided,1,0,0,0.00084,0.17760,0.10782,0.01112,2.45811,0.44780,0.00530,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,2,0,energy_guided_diffusion,1,0,0,0.00342,0.17699,0.10645,0.02573,2.45447,0.47505,0.00616,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,2,0,strong_guided_diffusion,1,0,0,0.00347,0.17694,0.10622,0.01227,2.45377,0.44738,0.00547,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,2,0,support_projected_guidance,1,0,0,0.00285,0.17874,0.10557,0.00884,2.45482,0.44651,0.00543,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,2,0,mode_diverse_diffusion,1,0,0,0.00084,0.17897,0.10677,0.01184,2.45867,0.44764,0.00529,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,2,0,diffusion_cem_hybrid,1,0,0,0.00000,0.16899,0.10535,0.00627,2.44224,0.44287,0.00752,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,2,0,chomp_like_optimizer,1,0,0,0.00000,0.16070,0.10333,0.00599,2.42955,0.44043,0.01057,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,2,0,cem_trajectory_optimizer,1,0,0,0.00230,0.16436,0.10272,0.01898,2.45432,0.45126,0.00000,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,2,0,graph_search_planner,1,0,0,0.00093,0.18271,0.11004,0.00759,2.45814,0.44627,0.00580,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,2,0,support_aware_energy_bridge_v5,1,0,0,0.00000,0.17428,0.10716,0.00652,2.44942,0.44431,0.00670,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,2,1,energy_rerank_unguided,1,0,0,0.00066,0.27125,0.10323,0.01009,2.39780,0.43588,0.00531,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,2,1,energy_guided_diffusion,1,0,0,0.00353,0.26964,0.10295,0.04855,2.40764,0.52925,0.00730,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,2,1,strong_guided_diffusion,1,0,0,0.00368,0.26987,0.10271,0.00942,2.39233,0.43594,0.00530,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,2,1,support_projected_guidance,1,0,0,0.00251,0.27038,0.10182,0.00838,2.39329,0.43455,0.00528,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,2,1,mode_diverse_diffusion,1,0,0,0.00066,0.27014,0.10350,0.01156,2.39689,0.43598,0.00525,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,2,1,diffusion_cem_hybrid,1,0,0,0.00000,0.26219,0.09955,0.00554,2.38286,0.43168,0.00538,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,2,1,chomp_like_optimizer,1,0,0,0.00000,0.25463,0.09843,0.00538,2.37340,0.42987,0.00782,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,2,1,cem_trajectory_optimizer,1,0,0,0.00560,0.28071,0.10426,0.02480,2.40459,0.44682,0.00000,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,2,1,graph_search_planner,1,0,0,0.00047,0.27347,0.10331,0.00712,2.39864,0.43492,0.00445,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,2,1,support_aware_energy_bridge_v5,1,0,0,0.00000,0.26360,0.10003,0.00868,2.38427,0.43239,0.00604,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,2,2,energy_rerank_unguided,1,0,0,0.00064,0.31552,0.10198,0.01152,2.37836,0.43297,0.00391,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,2,2,energy_guided_diffusion,1,0,0,0.00343,0.31040,0.10077,0.04878,2.39105,0.52966,0.00631,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,2,2,strong_guided_diffusion,1,0,0,0.00324,0.31523,0.10058,0.01154,2.37590,0.43302,0.00390,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,2,2,support_projected_guidance,1,0,0,0.00316,0.31569,0.10041,0.01023,2.37506,0.43143,0.00368,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,2,2,mode_diverse_diffusion,1,0,0,0.00064,0.31690,0.10223,0.01215,2.37897,0.43281,0.00360,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,2,2,diffusion_cem_hybrid,1,0,0,0.00000,0.30048,0.09731,0.00589,2.35858,0.42723,0.00956,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,2,2,chomp_like_optimizer,1,0,0,0.00000,0.30186,0.09645,0.00554,2.35541,0.42650,0.01029,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,2,2,cem_trajectory_optimizer,1,0,0,0.00219,0.30116,0.10235,0.02556,2.38918,0.44554,0.00000,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,2,2,graph_search_planner,1,0,0,0.00131,0.31279,0.10081,0.00768,2.37750,0.43112,0.00471,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,2,2,support_aware_energy_bridge_v5,1,0,0,0.00000,0.31278,0.09824,0.00641,2.37121,0.42962,0.00650,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,2,3,energy_rerank_unguided,1,0,0,0.00055,0.20356,0.10501,0.01100,2.42623,0.44201,0.00533,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,2,3,energy_guided_diffusion,1,0,0,0.00511,0.19913,0.10445,0.05050,2.43322,0.50190,0.00648,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,2,3,strong_guided_diffusion,1,0,0,0.00298,0.20329,0.10072,0.01037,2.42219,0.44103,0.00533,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,2,3,support_projected_guidance,1,0,0,0.00287,0.20212,0.10098,0.00949,2.42212,0.44009,0.00504,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,2,3,mode_diverse_diffusion,1,0,0,0.00055,0.20390,0.10461,0.01348,2.42644,0.44212,0.00514,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,2,3,diffusion_cem_hybrid,1,0,0,0.00000,0.19307,0.10032,0.00568,2.41072,0.43697,0.00738,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,2,3,chomp_like_optimizer,1,0,0,0.00000,0.18402,0.09882,0.00574,2.40049,0.43499,0.00903,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,2,3,cem_trajectory_optimizer,1,0,0,0.00343,0.19456,0.10056,0.01724,2.42262,0.44491,0.00000,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,2,3,graph_search_planner,1,0,0,0.00044,0.20368,0.10434,0.00725,2.42592,0.44006,0.00512,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,2,3,support_aware_energy_bridge_v5,1,0,0,0.00000,0.19793,0.10169,0.00598,2.41778,0.43836,0.00564,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,2,4,energy_rerank_unguided,1,0,0,0.00075,0.23209,0.10368,0.01031,2.41774,0.43956,0.00509,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,2,4,energy_guided_diffusion,1,0,0,0.00436,0.22735,0.10156,0.04396,2.42435,0.50192,0.00661,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,2,4,strong_guided_diffusion,1,0,0,0.00362,0.23468,0.10090,0.01015,2.41333,0.43928,0.00565,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,2,4,support_projected_guidance,1,0,0,0.00345,0.23128,0.10087,0.01095,2.41364,0.43915,0.00523,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,2,4,mode_diverse_diffusion,1,0,0,0.00075,0.23390,0.10307,0.01157,2.41750,0.44025,0.00534,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,2,4,diffusion_cem_hybrid,1,0,0,0.00000,0.22405,0.09870,0.00590,2.40237,0.43538,0.00756,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,2,4,chomp_like_optimizer,1,0,0,0.00000,0.21255,0.09660,0.00583,2.38913,0.43287,0.01097,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,2,4,cem_trajectory_optimizer,1,0,0,0.00376,0.22171,0.10121,0.01642,2.41338,0.44370,0.00000,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,2,4,graph_search_planner,1,0,0,0.00051,0.23632,0.10118,0.00739,2.41793,0.43859,0.00541,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,2,4,support_aware_energy_bridge_v5,1,0,0,0.00000,0.22734,0.10043,0.00609,2.40869,0.43677,0.00657,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,2,5,energy_rerank_unguided,1,0,0,0.00145,0.21142,0.10489,0.01120,2.43499,0.44367,0.00506,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,2,5,energy_guided_diffusion,1,0,0,0.00424,0.21175,0.10534,0.05066,2.45059,0.49648,0.00632,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,2,5,strong_guided_diffusion,1,0,0,0.00285,0.21182,0.10350,0.00994,2.43215,0.44275,0.00506,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,2,5,support_projected_guidance,1,0,0,0.00219,0.21189,0.10434,0.00922,2.43235,0.44212,0.00507,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,2,5,mode_diverse_diffusion,1,0,0,0.00145,0.21270,0.10491,0.01381,2.43520,0.44341,0.00507,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,2,5,diffusion_cem_hybrid,1,0,0,0.00000,0.20612,0.10198,0.00618,2.41932,0.43860,0.00616,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,2,5,chomp_like_optimizer,1,0,0,0.00000,0.19775,0.10083,0.00568,2.41000,0.43677,0.00906,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,2,5,cem_trajectory_optimizer,1,0,0,0.00190,0.21425,0.10458,0.01588,2.43104,0.44347,0.00000,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,2,5,graph_search_planner,1,0,0,0.00111,0.21743,0.10466,0.00760,2.43551,0.44200,0.00424,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,2,5,support_aware_energy_bridge_v5,1,0,0,0.00000,0.20340,0.10376,0.00800,2.42376,0.43969,0.00554,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,2,6,energy_rerank_unguided,1,0,0,0.00127,0.24622,0.10339,0.01510,2.39559,0.43640,0.00392,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,2,6,energy_guided_diffusion,1,0,0,0.00348,0.23941,0.10528,0.04144,2.40878,0.48715,0.00529,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,2,6,strong_guided_diffusion,1,0,0,0.00254,0.24419,0.10471,0.01280,2.39289,0.43709,0.00395,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,2,6,support_projected_guidance,1,0,0,0.00316,0.24587,0.10320,0.00829,2.39148,0.43436,0.00384,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,2,6,mode_diverse_diffusion,1,0,0,0.00243,0.25651,0.10624,0.01287,2.39995,0.43842,0.00511,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,2,6,diffusion_cem_hybrid,1,0,0,0.00000,0.23682,0.10084,0.00571,2.38126,0.43140,0.00581,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,2,6,chomp_like_optimizer,1,0,0,0.00000,0.23218,0.09950,0.00593,2.37269,0.42973,0.00917,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,2,6,cem_trajectory_optimizer,1,0,0,0.00334,0.24065,0.10304,0.01634,2.38819,0.43971,0.00000,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,2,6,graph_search_planner,1,0,0,0.00106,0.24872,0.10371,0.00702,2.39704,0.43470,0.00482,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,2,6,support_aware_energy_bridge_v5,1,0,0,0.00000,0.23879,0.10165,0.00642,2.38692,0.43262,0.00576,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,2,7,energy_rerank_unguided,1,0,0,0.00078,0.26178,0.10370,0.01168,2.42646,0.44173,0.00503,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,2,7,energy_guided_diffusion,1,0,0,0.00293,0.25135,0.10157,0.06223,2.46261,0.55984,0.00729,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
support_gap_sweep,2,7,strong_guided_diffusion,1,0,0,0.00309,0.25877,0.10260,0.00945,2.42245,0.44112,0.00527,0.00000,upper,upper,0.5000,0,0.5000,success,support frequency sweep upper=0.50,0.00
