split,seed,task_id,method,success,collision,dynamic_violation,goal_error,min_clearance,max_speed,max_accel,path_length,task_energy,support_distance,risk_proxy,mode,target_mode,mode_frequency_in_prior,mode_escape,target_support_frequency,failure_label,description,ablation
rare_mode_recovery,3,9,no_energy_gradient,1,0,0,0.00024,0.24772,0.10094,0.00761,2.40391,0.43597,0.00724,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,no_energy_gradient
rare_mode_recovery,3,9,no_prior_score,1,0,0,0.00000,0.23892,0.09737,0.00590,2.38805,0.43266,0.00979,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,no_prior_score
rare_mode_recovery,3,9,rerank_only,1,0,0,0.00357,0.23942,0.10208,0.02022,2.41006,0.44394,0.00434,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,rerank_only
rare_mode_recovery,3,9,sample_count_only,0,0,1,0.00071,0.01058,0.20500,0.12435,2.89748,0.92500,0.09352,1.00000,lower,upper,0.9583,0,0.0417,dynamic_violation,rare safe upper mode with common lower mode blocked,sample_count_only
rare_mode_recovery,3,9,optimizer_handoff,1,0,0,0.00000,0.23327,0.09800,0.00590,2.38553,0.43238,0.00927,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,optimizer_handoff
rare_mode_recovery,4,0,support_aware_v5_full,1,0,0,0.00000,0.24735,0.10170,0.00696,2.40647,0.43658,0.00843,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,support_aware_v5_full
rare_mode_recovery,4,0,no_bridge_proposals,0,0,1,0.00169,0.01256,0.20500,0.13873,2.81954,0.94476,0.07548,1.00000,lower,upper,0.9583,0,0.0417,dynamic_violation,rare safe upper mode with common lower mode blocked,no_bridge_proposals
rare_mode_recovery,4,0,no_support_awareness,1,0,0,0.00277,0.25211,0.10339,0.01254,2.41139,0.43845,0.00669,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,no_support_awareness
rare_mode_recovery,4,0,no_safety_projection,1,0,0,0.00362,0.24664,0.10293,0.02049,2.41773,0.44893,0.00488,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,no_safety_projection
rare_mode_recovery,4,0,no_mode_diversity,0,0,1,0.00186,0.01279,0.20500,0.14378,2.82135,0.94646,0.07504,1.00000,lower,upper,0.9583,0,0.0417,dynamic_violation,rare safe upper mode with common lower mode blocked,no_mode_diversity
rare_mode_recovery,4,0,no_energy_gradient,1,0,0,0.00040,0.25334,0.10370,0.00756,2.41442,0.43796,0.00637,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,no_energy_gradient
rare_mode_recovery,4,0,no_prior_score,1,0,0,0.00000,0.24219,0.09897,0.00590,2.39958,0.43479,0.01063,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,no_prior_score
rare_mode_recovery,4,0,rerank_only,0,1,0,0.00047,-0.27834,0.10590,0.01079,2.42662,6.48487,0.00487,1.00000,lower,upper,0.9583,0,0.0417,collision_or_blocked_prior_mode,rare safe upper mode with common lower mode blocked,rerank_only
rare_mode_recovery,4,0,sample_count_only,0,0,1,0.00031,0.01536,0.20500,0.13188,2.83304,0.90792,0.08109,1.00000,lower,upper,0.9583,0,0.0417,dynamic_violation,rare safe upper mode with common lower mode blocked,sample_count_only
rare_mode_recovery,4,0,optimizer_handoff,1,0,0,0.00000,0.24736,0.10129,0.00637,2.40006,0.43504,0.00910,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,optimizer_handoff
rare_mode_recovery,4,1,support_aware_v5_full,1,0,0,0.00000,0.24027,0.10154,0.00769,2.42287,0.43962,0.00827,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,support_aware_v5_full
rare_mode_recovery,4,1,no_bridge_proposals,1,0,0,0.00290,0.25025,0.10185,0.01323,2.43261,0.44364,0.00488,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,no_bridge_proposals
rare_mode_recovery,4,1,no_support_awareness,1,0,0,0.00200,0.24951,0.10192,0.00993,2.43097,0.44199,0.00717,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,no_support_awareness
rare_mode_recovery,4,1,no_safety_projection,0,1,1,0.00325,-0.02846,0.24814,0.17072,2.64083,1.06453,0.05502,1.00000,lower,upper,0.9583,0,0.0417,collision_shortcut_from_guidance,rare safe upper mode with common lower mode blocked,no_safety_projection
rare_mode_recovery,4,1,no_mode_diversity,0,0,1,0.00199,0.01723,0.20500,0.13170,2.73880,0.83946,0.06676,1.00000,lower,upper,0.9583,0,0.0417,dynamic_violation,rare safe upper mode with common lower mode blocked,no_mode_diversity
rare_mode_recovery,4,1,no_energy_gradient,1,0,0,0.00098,0.24751,0.10340,0.00911,2.43298,0.44176,0.00565,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,no_energy_gradient
rare_mode_recovery,4,1,no_prior_score,1,0,0,0.00000,0.23530,0.09983,0.00661,2.41075,0.43706,0.01185,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,no_prior_score
rare_mode_recovery,4,1,rerank_only,0,1,0,0.00045,-0.24878,0.10141,0.01162,2.40351,5.83390,0.00515,1.00000,lower,upper,0.9583,0,0.0417,collision_or_blocked_prior_mode,rare safe upper mode with common lower mode blocked,rerank_only
rare_mode_recovery,4,1,sample_count_only,0,0,1,0.00048,0.01774,0.20500,0.13134,2.75343,0.83027,0.06900,1.00000,lower,upper,0.9583,0,0.0417,dynamic_violation,rare safe upper mode with common lower mode blocked,sample_count_only
rare_mode_recovery,4,1,optimizer_handoff,1,0,0,0.00000,0.23773,0.09976,0.00632,2.41619,0.43803,0.00980,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,optimizer_handoff
rare_mode_recovery,4,2,support_aware_v5_full,1,0,0,0.00000,0.18751,0.10151,0.00811,2.42159,0.43957,0.00492,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,support_aware_v5_full
rare_mode_recovery,4,2,no_bridge_proposals,1,0,0,0.00283,0.19418,0.10170,0.01434,2.42773,0.44285,0.00361,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,no_bridge_proposals
rare_mode_recovery,4,2,no_support_awareness,1,0,0,0.00261,0.20481,0.10323,0.01053,2.43792,0.44345,0.00846,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,no_support_awareness
rare_mode_recovery,4,2,no_safety_projection,1,0,0,0.00332,0.19433,0.10090,0.01491,2.42824,0.44428,0.00379,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,no_safety_projection
rare_mode_recovery,4,2,no_mode_diversity,0,0,1,0.00232,0.01787,0.20500,0.13540,2.70516,0.82461,0.05876,1.00000,lower,upper,0.9583,0,0.0417,dynamic_violation,rare safe upper mode with common lower mode blocked,no_mode_diversity
rare_mode_recovery,4,2,no_energy_gradient,1,0,0,0.00174,0.20347,0.10354,0.00777,2.43823,0.44259,0.00775,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,no_energy_gradient
rare_mode_recovery,4,2,no_prior_score,1,0,0,0.00000,0.19284,0.10075,0.00605,2.42002,0.43871,0.00834,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,no_prior_score
rare_mode_recovery,4,2,rerank_only,0,1,0,0.00025,-0.23278,0.10053,0.01349,2.40063,5.13476,0.00421,1.00000,lower,upper,0.9583,0,0.0417,collision_or_blocked_prior_mode,rare safe upper mode with common lower mode blocked,rerank_only
rare_mode_recovery,4,2,sample_count_only,1,0,0,0.00105,0.19368,0.10446,0.01346,2.43335,0.44519,0.00367,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,sample_count_only
rare_mode_recovery,4,2,optimizer_handoff,1,0,0,0.00000,0.18327,0.10034,0.00686,2.41555,0.43810,0.00727,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,optimizer_handoff
rare_mode_recovery,4,3,support_aware_v5_full,1,0,0,0.00000,0.24727,0.10220,0.00770,2.41852,0.43883,0.00642,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,support_aware_v5_full
rare_mode_recovery,4,3,no_bridge_proposals,0,0,1,0.00205,0.01741,0.20500,0.13248,2.74783,0.84429,0.06660,1.00000,lower,upper,0.9583,0,0.0417,dynamic_violation,rare safe upper mode with common lower mode blocked,no_bridge_proposals
rare_mode_recovery,4,3,no_support_awareness,1,0,0,0.00159,0.26265,0.10146,0.01190,2.42722,0.44153,0.00700,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,no_support_awareness
rare_mode_recovery,4,3,no_safety_projection,1,0,0,0.00309,0.24525,0.10187,0.02529,2.42612,0.44996,0.00542,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,no_safety_projection
rare_mode_recovery,4,3,no_mode_diversity,0,0,1,0.00160,0.01722,0.20500,0.13261,2.74889,0.84307,0.06581,1.00000,lower,upper,0.9583,0,0.0417,dynamic_violation,rare safe upper mode with common lower mode blocked,no_mode_diversity
rare_mode_recovery,4,3,no_energy_gradient,1,0,0,0.00051,0.25827,0.10348,0.00744,2.42734,0.44049,0.00654,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,no_energy_gradient
rare_mode_recovery,4,3,no_prior_score,1,0,0,0.00000,0.24220,0.10015,0.00661,2.40738,0.43640,0.01042,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,no_prior_score
rare_mode_recovery,4,3,rerank_only,0,1,0,0.00086,-0.24821,0.10285,0.01003,2.40991,5.76270,0.00442,1.00000,lower,upper,0.9583,0,0.0417,collision_or_blocked_prior_mode,rare safe upper mode with common lower mode blocked,rerank_only
rare_mode_recovery,4,3,sample_count_only,0,0,1,0.00095,0.01685,0.20500,0.13291,2.76104,0.86909,0.06602,1.00000,lower,upper,0.9583,0,0.0417,dynamic_violation,rare safe upper mode with common lower mode blocked,sample_count_only
rare_mode_recovery,4,3,optimizer_handoff,1,0,0,0.00000,0.24510,0.10037,0.00698,2.41087,0.43709,0.00877,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,optimizer_handoff
rare_mode_recovery,4,4,support_aware_v5_full,1,0,0,0.00000,0.18459,0.10695,0.00654,2.46136,0.44666,0.00595,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,support_aware_v5_full
rare_mode_recovery,4,4,no_bridge_proposals,0,0,1,0.00190,0.01798,0.20500,0.12246,2.68109,0.74091,0.06481,1.00000,lower,upper,0.9583,0,0.0417,dynamic_violation,rare safe upper mode with common lower mode blocked,no_bridge_proposals
rare_mode_recovery,4,4,no_support_awareness,1,0,0,0.00165,0.18871,0.10899,0.00931,2.47072,0.44932,0.00619,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,no_support_awareness
rare_mode_recovery,4,4,no_safety_projection,0,1,1,0.00330,-0.02354,0.19947,0.11123,2.61523,0.86005,0.05627,1.00000,lower,upper,0.9583,0,0.0417,collision_shortcut_from_guidance,rare safe upper mode with common lower mode blocked,no_safety_projection
rare_mode_recovery,4,4,no_mode_diversity,1,0,0,0.00340,0.19244,0.10636,0.01448,2.46714,0.45011,0.00370,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,no_mode_diversity
rare_mode_recovery,4,4,no_energy_gradient,1,0,0,0.00081,0.18598,0.10903,0.00830,2.47045,0.44881,0.00585,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,no_energy_gradient
rare_mode_recovery,4,4,no_prior_score,1,0,0,0.00000,0.16753,0.10550,0.00658,2.45088,0.44469,0.00937,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,no_prior_score
rare_mode_recovery,4,4,rerank_only,0,1,0,0.00077,-0.23317,0.10079,0.00928,2.38022,5.92334,0.00415,1.00000,lower,upper,0.9583,0,0.0417,collision_or_blocked_prior_mode,rare safe upper mode with common lower mode blocked,rerank_only
rare_mode_recovery,4,4,sample_count_only,1,0,0,0.00300,0.19270,0.11027,0.01320,2.47462,0.45384,0.00377,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,sample_count_only
rare_mode_recovery,4,4,optimizer_handoff,1,0,0,0.00000,0.18047,0.10547,0.00655,2.45622,0.44556,0.00701,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,optimizer_handoff
rare_mode_recovery,4,5,support_aware_v5_full,1,0,0,0.00000,0.20305,0.10328,0.00801,2.42975,0.44096,0.00712,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,support_aware_v5_full
rare_mode_recovery,4,5,no_bridge_proposals,0,0,1,0.00179,0.01800,0.20410,0.12060,2.72830,0.75149,0.06538,1.00000,lower,upper,0.9583,0,0.0417,dynamic_violation,rare safe upper mode with common lower mode blocked,no_bridge_proposals
rare_mode_recovery,4,5,no_support_awareness,1,0,0,0.00114,0.20462,0.10408,0.01165,2.43808,0.44334,0.00635,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,no_support_awareness
rare_mode_recovery,4,5,no_safety_projection,0,1,1,0.00444,-0.03320,0.22792,0.14373,2.63932,0.99081,0.05417,1.00000,lower,upper,0.9583,0,0.0417,collision_shortcut_from_guidance,rare safe upper mode with common lower mode blocked,no_safety_projection
rare_mode_recovery,4,5,no_mode_diversity,0,0,1,0.00208,0.01727,0.20500,0.13470,2.72860,0.84191,0.06341,1.00000,lower,upper,0.9583,0,0.0417,dynamic_violation,rare safe upper mode with common lower mode blocked,no_mode_diversity
rare_mode_recovery,4,5,no_energy_gradient,1,0,0,0.00036,0.20936,0.10388,0.00826,2.44090,0.44296,0.00707,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,no_energy_gradient
rare_mode_recovery,4,5,no_prior_score,1,0,0,0.00000,0.18953,0.10027,0.00636,2.41837,0.43841,0.01287,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,no_prior_score
rare_mode_recovery,4,5,rerank_only,0,1,0,0.00025,-0.24492,0.09961,0.01117,2.39900,5.86900,0.00498,1.00000,lower,upper,0.9583,0,0.0417,collision_or_blocked_prior_mode,rare safe upper mode with common lower mode blocked,rerank_only
rare_mode_recovery,4,5,sample_count_only,1,0,0,0.00179,0.20585,0.10565,0.01437,2.44020,0.44625,0.00624,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,sample_count_only
rare_mode_recovery,4,5,optimizer_handoff,1,0,0,0.00000,0.19756,0.10080,0.00596,2.42428,0.43954,0.00940,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,optimizer_handoff
rare_mode_recovery,4,6,support_aware_v5_full,1,0,0,0.00000,0.23163,0.10076,0.00678,2.39244,0.43369,0.00821,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,support_aware_v5_full
rare_mode_recovery,4,6,no_bridge_proposals,0,0,1,0.00198,0.01699,0.20500,0.14378,2.80123,0.95475,0.06696,1.00000,lower,upper,0.9583,0,0.0417,dynamic_violation,rare safe upper mode with common lower mode blocked,no_bridge_proposals
rare_mode_recovery,4,6,no_support_awareness,1,0,0,0.00035,0.24092,0.10294,0.01001,2.40281,0.43635,0.00789,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,no_support_awareness
rare_mode_recovery,4,6,no_safety_projection,0,1,1,0.00389,-0.04953,0.31717,0.26303,2.64838,1.72513,0.05040,1.00000,lower,upper,0.9583,0,0.0417,collision_shortcut_from_guidance,rare safe upper mode with common lower mode blocked,no_safety_projection
rare_mode_recovery,4,6,no_mode_diversity,0,0,1,0.00237,0.01533,0.20500,0.15467,2.80271,0.97228,0.06614,1.00000,lower,upper,0.9583,0,0.0417,dynamic_violation,rare safe upper mode with common lower mode blocked,no_mode_diversity
rare_mode_recovery,4,6,no_energy_gradient,1,0,0,0.00065,0.24530,0.10245,0.00692,2.40629,0.43641,0.00746,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,no_energy_gradient
rare_mode_recovery,4,6,no_prior_score,1,0,0,0.00000,0.23079,0.09943,0.00618,2.38898,0.43287,0.00965,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,no_prior_score
rare_mode_recovery,4,6,rerank_only,1,0,0,0.00076,0.22936,0.10503,0.01659,2.40473,0.43965,0.00529,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,rerank_only
rare_mode_recovery,4,6,sample_count_only,0,0,1,0.00050,0.01202,0.20500,0.14755,2.81402,0.92278,0.07307,1.00000,lower,upper,0.9583,0,0.0417,dynamic_violation,rare safe upper mode with common lower mode blocked,sample_count_only
rare_mode_recovery,4,6,optimizer_handoff,1,0,0,0.00000,0.23734,0.10061,0.00677,2.38887,0.43291,0.01084,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,optimizer_handoff
rare_mode_recovery,4,7,support_aware_v5_full,1,0,0,0.00000,0.24565,0.09986,0.00663,2.38834,0.43291,0.00848,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,support_aware_v5_full
rare_mode_recovery,4,7,no_bridge_proposals,0,0,1,0.00154,0.01732,0.20500,0.13018,2.90355,0.91012,0.08965,1.00000,lower,upper,0.9583,0,0.0417,dynamic_violation,rare safe upper mode with common lower mode blocked,no_bridge_proposals
rare_mode_recovery,4,7,no_support_awareness,1,0,0,0.00101,0.25364,0.10259,0.00891,2.40158,0.43608,0.00781,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,no_support_awareness
rare_mode_recovery,4,7,no_safety_projection,0,1,1,0.00337,-0.07725,0.33222,0.27111,2.69933,2.25861,0.06128,1.00000,lower,upper,0.9583,0,0.0417,collision_shortcut_from_guidance,rare safe upper mode with common lower mode blocked,no_safety_projection
rare_mode_recovery,4,7,no_mode_diversity,0,0,1,0.00177,0.01155,0.20500,0.13235,2.90565,0.96345,0.08693,1.00000,lower,upper,0.9583,0,0.0417,dynamic_violation,rare safe upper mode with common lower mode blocked,no_mode_diversity
rare_mode_recovery,4,7,no_energy_gradient,1,0,0,0.00126,0.25452,0.10135,0.00790,2.39890,0.43522,0.00832,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,no_energy_gradient
rare_mode_recovery,4,7,no_prior_score,1,0,0,0.00000,0.24073,0.09668,0.00625,2.38012,0.43125,0.01151,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,no_prior_score
rare_mode_recovery,4,7,rerank_only,0,1,0,0.00016,-0.30217,0.10258,0.01106,2.43866,7.84095,0.00453,1.00000,lower,upper,0.9583,0,0.0417,collision_or_blocked_prior_mode,rare safe upper mode with common lower mode blocked,rerank_only
rare_mode_recovery,4,7,sample_count_only,0,0,1,0.00027,0.00823,0.20500,0.12816,2.90435,0.93606,0.09794,1.00000,lower,upper,0.9583,0,0.0417,dynamic_violation,rare safe upper mode with common lower mode blocked,sample_count_only
