split,seed,task_id,method,success,collision,dynamic_violation,goal_error,min_clearance,max_speed,max_accel,path_length,task_energy,support_distance,risk_proxy,mode,target_mode,mode_frequency_in_prior,mode_escape,target_support_frequency,failure_label,description,risk_budget,fixed_risk_success
off_support_corridor,1,4000,mode_diverse_diffusion,1,0,0,0.00106,0.25244,0.10123,0.01292,2.41442,0.44229,0.61413,0.00329,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.05,1
off_support_corridor,1,4000,diffusion_cem_hybrid,1,0,0,0.00000,0.25226,0.09927,0.00621,2.39666,0.43440,0.60698,0.00304,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.05,1
off_support_corridor,1,4000,cem_trajectory_optimizer,1,0,0,0.00791,0.26646,0.10541,0.02175,2.42256,0.44883,0.61522,0.00333,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.05,1
off_support_corridor,1,4000,support_aware_energy_bridge_v5,1,0,0,0.00000,0.25250,0.09944,0.00712,2.40022,0.43510,0.60924,0.00312,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.05,1
off_support_corridor,1,4001,energy_rerank_unguided,0,1,0,0.00015,-0.32261,0.10969,0.00959,2.45614,8.78695,0.00419,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,safe upper mode absent from prior and lower mode blocked,0.05,0
off_support_corridor,1,4001,energy_guided_diffusion,0,1,1,0.00405,-0.12446,0.37299,0.26113,2.76557,3.16406,0.06033,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,safe upper mode absent from prior and lower mode blocked,0.05,0
off_support_corridor,1,4001,strong_guided_diffusion,0,0,1,0.00227,0.00629,0.20500,0.14267,2.96454,0.98695,0.10003,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,0.05,0
off_support_corridor,1,4001,support_projected_guidance,0,0,1,0.00185,0.00449,0.20500,0.13901,2.96812,0.99143,0.09894,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,0.05,0
off_support_corridor,1,4001,mode_diverse_diffusion,1,0,0,0.00419,0.27757,0.10334,0.01525,2.40396,0.44033,0.61718,0.00340,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.05,1
off_support_corridor,1,4001,diffusion_cem_hybrid,1,0,0,0.00000,0.26498,0.10111,0.00625,2.38432,0.43195,0.61029,0.00316,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.05,1
off_support_corridor,1,4001,cem_trajectory_optimizer,1,0,0,0.00583,0.25889,0.10426,0.02501,2.40602,0.45106,0.61605,0.00336,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.05,1
off_support_corridor,1,4001,support_aware_energy_bridge_v5,1,0,0,0.00000,0.27072,0.10259,0.00646,2.39071,0.43328,0.61287,0.00325,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.05,1
off_support_corridor,1,4002,energy_rerank_unguided,0,1,0,0.00054,-0.30395,0.10673,0.01480,2.45149,7.66097,0.00468,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,safe upper mode absent from prior and lower mode blocked,0.05,0
off_support_corridor,1,4002,energy_guided_diffusion,0,1,1,0.00425,-0.10633,0.34644,0.25310,2.73617,2.60443,0.05622,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,safe upper mode absent from prior and lower mode blocked,0.05,0
off_support_corridor,1,4002,strong_guided_diffusion,0,0,1,0.00257,0.01183,0.20500,0.16606,2.93073,1.00643,0.08991,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,0.05,0
off_support_corridor,1,4002,support_projected_guidance,0,0,1,0.00166,0.01215,0.20500,0.17570,2.93492,1.04047,0.09099,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,0.05,0
off_support_corridor,1,4002,mode_diverse_diffusion,1,0,0,0.00230,0.25800,0.10018,0.01463,2.38408,0.43536,0.60953,0.00313,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.05,1
off_support_corridor,1,4002,diffusion_cem_hybrid,1,0,0,0.00000,0.25620,0.09827,0.00577,2.37589,0.43042,0.60748,0.00306,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.05,1
off_support_corridor,1,4002,cem_trajectory_optimizer,1,0,0,0.00482,0.24058,0.10041,0.02558,2.39227,0.45103,0.60837,0.00309,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.05,1
off_support_corridor,1,4002,support_aware_energy_bridge_v5,1,0,0,0.00000,0.25658,0.10005,0.00834,2.38193,0.43185,0.60995,0.00315,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.05,1
off_support_corridor,1,4003,energy_rerank_unguided,0,1,0,0.00042,-0.28342,0.09953,0.01384,2.39712,7.76890,0.00463,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,safe upper mode absent from prior and lower mode blocked,0.05,0
off_support_corridor,1,4003,energy_guided_diffusion,0,1,1,0.00373,-0.05546,0.25570,0.17135,2.65495,1.39059,0.06012,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,safe upper mode absent from prior and lower mode blocked,0.05,0
off_support_corridor,1,4003,strong_guided_diffusion,0,0,1,0.00310,0.01742,0.20500,0.12325,2.79110,0.85076,0.07790,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,0.05,0
off_support_corridor,1,4003,support_projected_guidance,0,0,1,0.00169,0.01739,0.20500,0.12434,2.79514,0.86051,0.07775,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,0.05,0
off_support_corridor,1,4003,mode_diverse_diffusion,1,0,0,0.00344,0.22818,0.10410,0.01722,2.43704,0.44607,0.61191,0.00322,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.05,1
off_support_corridor,1,4003,diffusion_cem_hybrid,1,0,0,0.00000,0.22994,0.10021,0.00665,2.42389,0.43947,0.60739,0.00306,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.05,1
off_support_corridor,1,4003,cem_trajectory_optimizer,1,0,0,0.00570,0.23174,0.10431,0.02340,2.44646,0.45717,0.61527,0.00333,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.05,1
off_support_corridor,1,4003,support_aware_energy_bridge_v5,1,0,0,0.00000,0.23433,0.10095,0.00719,2.42733,0.44026,0.60888,0.00311,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.05,1
off_support_corridor,1,4004,energy_rerank_unguided,0,1,0,0.00032,-0.30524,0.10243,0.01033,2.41864,8.44497,0.00564,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,safe upper mode absent from prior and lower mode blocked,0.05,0
off_support_corridor,1,4004,energy_guided_diffusion,0,1,1,0.00389,-0.06847,0.27627,0.22162,2.73696,1.84502,0.06297,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,safe upper mode absent from prior and lower mode blocked,0.05,0
off_support_corridor,1,4004,strong_guided_diffusion,0,0,1,0.00239,0.01325,0.20500,0.12161,2.86424,0.88357,0.09543,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,0.05,0
off_support_corridor,1,4004,support_projected_guidance,0,0,1,0.00174,0.01424,0.20500,0.11930,2.87299,0.90444,0.08489,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,0.05,0
off_support_corridor,1,4004,mode_diverse_diffusion,1,0,0,0.00203,0.25428,0.10511,0.01475,2.41386,0.44261,0.60922,0.00312,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.05,1
off_support_corridor,1,4004,diffusion_cem_hybrid,1,0,0,0.00000,0.26432,0.09989,0.00591,2.40466,0.43584,0.60779,0.00307,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.05,1
off_support_corridor,1,4004,cem_trajectory_optimizer,1,0,0,0.00749,0.26148,0.09984,0.02872,2.43421,0.46037,0.61419,0.00330,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.05,1
off_support_corridor,1,4004,support_aware_energy_bridge_v5,1,0,0,0.00000,0.26751,0.10151,0.00625,2.41028,0.43705,0.60929,0.00313,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.05,1
off_support_corridor,1,4005,energy_rerank_unguided,0,1,0,0.00068,-0.28589,0.10418,0.01050,2.44221,6.69452,0.00541,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,safe upper mode absent from prior and lower mode blocked,0.05,0
off_support_corridor,1,4005,energy_guided_diffusion,0,1,1,0.00248,-0.09198,0.33301,0.23450,2.68348,2.23982,0.05439,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,safe upper mode absent from prior and lower mode blocked,0.05,0
off_support_corridor,1,4005,strong_guided_diffusion,0,0,1,0.00277,0.01087,0.20500,0.13455,2.86520,0.94253,0.07988,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,0.05,0
off_support_corridor,1,4005,support_projected_guidance,0,0,1,0.00201,0.01037,0.20500,0.13490,2.87055,0.95128,0.07963,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,0.05,0
off_support_corridor,1,4005,mode_diverse_diffusion,1,0,0,0.00308,0.24643,0.09839,0.01409,2.39020,0.43655,0.61127,0.00319,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.05,1
off_support_corridor,1,4005,diffusion_cem_hybrid,1,0,0,0.00000,0.24161,0.09719,0.00601,2.37584,0.43053,0.60474,0.00297,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.05,1
off_support_corridor,1,4005,cem_trajectory_optimizer,1,0,0,0.00317,0.24018,0.09877,0.02338,2.39933,0.44681,0.61208,0.00322,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.05,1
off_support_corridor,1,4005,support_aware_energy_bridge_v5,1,0,0,0.00000,0.24691,0.09769,0.00595,2.38470,0.43217,0.60895,0.00311,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.05,1
off_support_corridor,1,4006,energy_rerank_unguided,0,1,0,0.00056,-0.31756,0.10615,0.01091,2.43239,8.76873,0.00476,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,safe upper mode absent from prior and lower mode blocked,0.05,0
off_support_corridor,1,4006,energy_guided_diffusion,0,1,1,0.00327,-0.08517,0.32084,0.23352,2.71703,2.18313,0.06404,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,safe upper mode absent from prior and lower mode blocked,0.05,0
off_support_corridor,1,4006,strong_guided_diffusion,0,0,1,0.00215,0.01449,0.20500,0.13524,2.90437,0.94092,0.09055,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,0.05,0
off_support_corridor,1,4006,support_projected_guidance,0,0,1,0.00160,0.01184,0.20500,0.12063,2.90400,0.92062,0.09693,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,0.05,0
off_support_corridor,1,4006,mode_diverse_diffusion,1,0,0,0.00275,0.29090,0.10384,0.01696,2.42286,0.44289,0.61606,0.00336,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.05,1
off_support_corridor,1,4006,diffusion_cem_hybrid,1,0,0,0.00000,0.27589,0.10077,0.00678,2.39413,0.43393,0.60658,0.00303,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.05,1
off_support_corridor,1,4006,cem_trajectory_optimizer,1,0,0,0.00292,0.28286,0.10128,0.01938,2.41578,0.44466,0.61235,0.00323,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.05,1
off_support_corridor,1,4006,support_aware_energy_bridge_v5,1,0,0,0.00000,0.28156,0.10128,0.00761,2.40129,0.43534,0.60926,0.00312,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.05,1
off_support_corridor,1,4007,energy_rerank_unguided,0,1,0,0.00064,-0.31260,0.10921,0.01096,2.45742,8.03074,0.00499,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,safe upper mode absent from prior and lower mode blocked,0.05,0
off_support_corridor,1,4007,energy_guided_diffusion,0,1,1,0.00445,-0.10955,0.30954,0.26788,2.91057,3.06210,0.05999,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,safe upper mode absent from prior and lower mode blocked,0.05,0
off_support_corridor,1,4007,strong_guided_diffusion,0,0,1,0.00268,0.00661,0.20500,0.15400,2.95167,1.00855,0.09750,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,0.05,0
off_support_corridor,1,4007,support_projected_guidance,0,0,1,0.00169,0.00304,0.20500,0.15291,2.95514,1.01829,0.09675,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,0.05,0
off_support_corridor,1,4007,mode_diverse_diffusion,1,0,0,0.00399,0.28167,0.10416,0.01736,2.39504,0.43869,0.61497,0.00332,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.05,1
off_support_corridor,1,4007,diffusion_cem_hybrid,1,0,0,0.00000,0.27766,0.09935,0.00601,2.37822,0.43083,0.60786,0.00308,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.05,1
off_support_corridor,1,4007,cem_trajectory_optimizer,1,0,0,0.00529,0.28332,0.10479,0.01660,2.39920,0.44121,0.61536,0.00334,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.05,1
off_support_corridor,1,4007,support_aware_energy_bridge_v5,1,0,0,0.00000,0.28329,0.10076,0.00711,2.38515,0.43226,0.61116,0.00319,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.05,1
off_support_corridor,2,4000,energy_rerank_unguided,0,1,0,0.00088,-0.26085,0.10361,0.01304,2.43505,5.57669,0.00457,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,safe upper mode absent from prior and lower mode blocked,0.05,0
off_support_corridor,2,4000,energy_guided_diffusion,0,1,1,0.00380,-0.08048,0.31504,0.27638,2.74340,2.11902,0.04838,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,safe upper mode absent from prior and lower mode blocked,0.05,0
off_support_corridor,2,4000,strong_guided_diffusion,0,0,1,0.00292,0.01578,0.20500,0.14940,2.80725,0.94615,0.06857,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,0.05,0
off_support_corridor,2,4000,support_projected_guidance,0,0,1,0.00231,0.01572,0.20500,0.16698,2.81123,0.98109,0.06897,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,0.05,0
off_support_corridor,2,4000,mode_diverse_diffusion,1,0,0,0.00312,0.27783,0.09871,0.01684,2.39732,0.43897,0.61219,0.00323,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.05,1
off_support_corridor,2,4000,diffusion_cem_hybrid,1,0,0,0.00000,0.27885,0.09771,0.00583,2.38590,0.43231,0.60702,0.00305,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.05,1
off_support_corridor,2,4000,cem_trajectory_optimizer,1,0,0,0.00414,0.27166,0.09950,0.02105,2.39137,0.44211,0.60846,0.00310,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.05,1
off_support_corridor,2,4000,support_aware_energy_bridge_v5,1,0,0,0.00000,0.28257,0.09899,0.00648,2.39291,0.43372,0.61016,0.00316,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.05,1
off_support_corridor,2,4001,energy_rerank_unguided,0,1,0,0.00061,-0.29529,0.10544,0.01389,2.45596,6.87186,0.00463,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,safe upper mode absent from prior and lower mode blocked,0.05,0
off_support_corridor,2,4001,energy_guided_diffusion,0,1,1,0.00540,-0.18089,0.26735,0.29661,2.69878,2.84693,0.04965,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,safe upper mode absent from prior and lower mode blocked,0.05,0
off_support_corridor,2,4001,strong_guided_diffusion,0,0,1,0.00243,0.00359,0.20500,0.13773,2.90045,0.95263,0.09335,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,0.05,0
off_support_corridor,2,4001,support_projected_guidance,0,0,1,0.00181,0.01133,0.20500,0.16584,2.91688,1.04240,0.08475,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,0.05,0
off_support_corridor,2,4001,mode_diverse_diffusion,1,0,0,0.00184,0.25612,0.10201,0.01970,2.38389,0.43951,0.60967,0.00314,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.05,1
off_support_corridor,2,4001,diffusion_cem_hybrid,1,0,0,0.00000,0.25461,0.09671,0.00568,2.37055,0.42942,0.60684,0.00304,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.05,1
off_support_corridor,2,4001,cem_trajectory_optimizer,1,0,0,0.00155,0.24279,0.09957,0.02998,2.39687,0.45001,0.61098,0.00318,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.05,1
off_support_corridor,2,4001,support_aware_energy_bridge_v5,1,0,0,0.00000,0.25811,0.09773,0.00798,2.37622,0.43078,0.60900,0.00311,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.05,1
off_support_corridor,2,4002,energy_rerank_unguided,0,1,0,0.00072,-0.26764,0.10467,0.00985,2.41612,6.52634,0.00568,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,safe upper mode absent from prior and lower mode blocked,0.05,0
off_support_corridor,2,4002,energy_guided_diffusion,0,1,1,0.00433,-0.05198,0.26775,0.20595,2.70288,1.58811,0.05520,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,safe upper mode absent from prior and lower mode blocked,0.05,0
off_support_corridor,2,4002,strong_guided_diffusion,0,0,1,0.00275,0.01698,0.20500,0.12792,2.78232,0.84927,0.07084,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,0.05,0
off_support_corridor,2,4002,support_projected_guidance,0,0,1,0.00229,0.01776,0.20500,0.12735,2.78497,0.83980,0.07338,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,0.05,0
off_support_corridor,2,4002,mode_diverse_diffusion,1,0,0,0.00485,0.23502,0.10744,0.01723,2.42778,0.44659,0.61638,0.00337,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.05,1
off_support_corridor,2,4002,diffusion_cem_hybrid,1,0,0,0.00000,0.22118,0.10085,0.00631,2.40565,0.43606,0.60757,0.00306,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.05,1
off_support_corridor,2,4002,cem_trajectory_optimizer,1,0,0,0.00540,0.23517,0.10188,0.02604,2.43707,0.45589,0.61424,0.00330,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.05,1
off_support_corridor,2,4002,support_aware_energy_bridge_v5,1,0,0,0.00000,0.22327,0.10108,0.00633,2.41363,0.43763,0.61112,0.00319,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.05,1
off_support_corridor,2,4003,energy_rerank_unguided,0,1,0,0.00052,-0.26992,0.10143,0.01091,2.40327,7.03272,0.00495,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,safe upper mode absent from prior and lower mode blocked,0.05,0
off_support_corridor,2,4003,energy_guided_diffusion,0,1,1,0.00425,-0.06455,0.24661,0.15657,2.66805,1.38055,0.05525,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,safe upper mode absent from prior and lower mode blocked,0.05,0
off_support_corridor,2,4003,strong_guided_diffusion,1,0,0,0.00237,0.01800,0.17104,0.08044,2.78038,0.71129,0.07775,0.03960,lower,upper,1.0000,0,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.05,1
off_support_corridor,2,4003,support_projected_guidance,0,0,1,0.00214,0.01720,0.20500,0.12363,2.78341,0.85329,0.07225,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,0.05,0
off_support_corridor,2,4003,mode_diverse_diffusion,1,0,0,0.00143,0.24688,0.10161,0.01302,2.43740,0.44546,0.61454,0.00331,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.05,1
off_support_corridor,2,4003,diffusion_cem_hybrid,1,0,0,0.00000,0.22562,0.09923,0.00670,2.41276,0.43740,0.60604,0.00301,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.05,1
off_support_corridor,2,4003,cem_trajectory_optimizer,1,0,0,0.01411,0.23834,0.11384,0.02438,2.46484,0.46540,0.61849,0.00345,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.05,1
off_support_corridor,2,4003,support_aware_energy_bridge_v5,1,0,0,0.00000,0.23536,0.10113,0.00824,2.42408,0.43995,0.61082,0.00318,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.05,1
off_support_corridor,2,4004,energy_rerank_unguided,0,1,0,0.00045,-0.32430,0.10758,0.01583,2.45959,8.91258,0.00555,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,safe upper mode absent from prior and lower mode blocked,0.05,0
off_support_corridor,2,4004,energy_guided_diffusion,0,1,1,0.00374,-0.11121,0.37930,0.30385,2.75268,3.18025,0.06289,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,safe upper mode absent from prior and lower mode blocked,0.05,0
off_support_corridor,2,4004,strong_guided_diffusion,0,0,1,0.00246,0.00580,0.20500,0.13879,2.98373,0.98987,0.10093,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,0.05,0
off_support_corridor,2,4004,support_projected_guidance,0,0,1,0.00170,0.00524,0.20500,0.14508,2.98476,0.99680,0.10150,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,0.05,0
off_support_corridor,2,4004,mode_diverse_diffusion,1,0,0,0.00218,0.31714,0.10100,0.01446,2.39587,0.43940,0.61739,0.00341,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.05,1
off_support_corridor,2,4004,diffusion_cem_hybrid,1,0,0,0.00000,0.30330,0.09890,0.00571,2.37483,0.43021,0.60938,0.00313,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.05,1
off_support_corridor,2,4004,cem_trajectory_optimizer,1,0,0,0.00327,0.31652,0.10234,0.02282,2.40516,0.44984,0.61637,0.00337,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.05,1
off_support_corridor,2,4004,support_aware_energy_bridge_v5,1,0,0,0.00000,0.30147,0.09949,0.00642,2.37734,0.43078,0.61055,0.00317,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.05,1
off_support_corridor,2,4005,energy_rerank_unguided,0,1,0,0.00055,-0.25476,0.10386,0.01305,2.42580,5.68825,0.00493,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,safe upper mode absent from prior and lower mode blocked,0.05,0
off_support_corridor,2,4005,energy_guided_diffusion,0,1,1,0.00306,-0.06233,0.25038,0.16605,2.66663,1.36255,0.04902,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,safe upper mode absent from prior and lower mode blocked,0.05,0
off_support_corridor,2,4005,strong_guided_diffusion,0,0,1,0.00270,0.01641,0.20500,0.13680,2.77702,0.86781,0.06630,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,0.05,0
off_support_corridor,2,4005,support_projected_guidance,0,0,1,0.00231,0.01634,0.20500,0.13686,2.78000,0.88003,0.06660,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,0.05,0
off_support_corridor,2,4005,mode_diverse_diffusion,1,0,0,0.00454,0.20261,0.10280,0.01545,2.41109,0.44133,0.61160,0.00321,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.05,1
off_support_corridor,2,4005,diffusion_cem_hybrid,1,0,0,0.00000,0.19142,0.09893,0.00646,2.39236,0.43360,0.60476,0.00297,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.05,1
off_support_corridor,2,4005,cem_trajectory_optimizer,1,0,0,0.00476,0.20991,0.10150,0.02668,2.43127,0.45465,0.61441,0.00330,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.05,1
off_support_corridor,2,4005,support_aware_energy_bridge_v5,1,0,0,0.00000,0.20042,0.10036,0.00701,2.40100,0.43533,0.60789,0.00308,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.05,1
off_support_corridor,2,4006,energy_rerank_unguided,0,1,0,0.00043,-0.28301,0.10860,0.01154,2.46495,6.47039,0.00490,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,safe upper mode absent from prior and lower mode blocked,0.05,0
off_support_corridor,2,4006,energy_guided_diffusion,0,1,1,0.00441,-0.08233,0.36619,0.29090,2.64919,2.72287,0.05272,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,safe upper mode absent from prior and lower mode blocked,0.05,0
off_support_corridor,2,4006,strong_guided_diffusion,0,0,1,0.00286,0.01120,0.20630,0.17764,2.93360,1.08493,0.08667,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,0.05,0
off_support_corridor,2,4006,support_projected_guidance,0,1,1,0.00175,-0.00123,0.20500,0.14381,2.91574,1.01574,0.09853,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,safe upper mode absent from prior and lower mode blocked,0.05,0
off_support_corridor,2,4006,mode_diverse_diffusion,1,0,0,0.00305,0.34173,0.10034,0.01511,2.38639,0.43706,0.61621,0.00337,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.05,1
off_support_corridor,2,4006,diffusion_cem_hybrid,1,0,0,0.00000,0.32838,0.09823,0.00612,2.36620,0.42859,0.60889,0.00311,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,0.05,1
